postal_code,building_name,location_description,latitude,longitude
530253,,Level 1 Lift Lobby B,1.36042828831936,103.892206900827
470139,139 Eunos Spring,Level 1 Lift Lobby C,1.33462453350019,103.913777679684
530115,,Level 1 Lift Lobby B,1.35276525799641,103.887876084862
530108,,Level 1 Lift Lobby G,1.35277393315533,103.890093177026
530143,,Level 1 Lift Lobby D,1.35223342746652,103.882841640503
530220,220 Kovan Green,Level 1 Lift Lobby A,1.35693439635221,103.884512515118
530019,19 Hougang View,Level 1 Lift Lobby B,1.36378961600309,103.891813266061
530102,,Level 1 Lift Lobby A,1.35496446293882,103.890855054687
470147,147 Eunos Spring,Level 1 Lift Lobby B,1.33488194247883,103.911778859623
531174,174A Paya Lebar Lodge,Level 1 Lift Lobby A,1.34959952841041,103.888750009608
470104,104 Eunos Vista,Level 1 Lift Lobby B,1.32924536652386,103.909923721507
410663,663 Eunos Damai Ville,Level 1 Lift Lobby A,1.33475931734523,103.908709087727
530239,239 Hougang Heights,Level 1 Lift Lobby D,1.35597309080357,103.890478116124
470143,143 Eunos Spring,Level 1 Lift Lobby B,1.33498400074179,103.912760136664
530243,243 Hougang Heights,Level 1 Lift Lobby A,1.35764144948127,103.891702601254
530238,,Level 1 Lift Lobby A,1.35714409402773,103.888970066565
530139,,Level 1 Lift Lobby A,1.3522311107755,103.884240123623
530236,,Level 1 Lift Lobby B,1.35782377502387,103.888939725858
410656,656 Eunos Damai Ville,Level 1 Lift Lobby B,1.33370804056258,103.907540967141
530241,241 Hougang Heights,Level 1 Lift Lobby C,1.35650868784233,103.891840640482
530120,,Level 1 Lift Lobby A,1.35441882555226,103.887461889803
530110,,Level 1 Lift Lobby B,1.35480542424831,103.889614585265
470121,121 Eunos Vista,Level 1 Lift Lobby A,1.33130517787872,103.909992224709
470122,122 Eunos Spring,Level 1 Lift Lobby A,1.33197886752323,103.910623668728
530373,,Level 1 Lift Lobby A,1.36268196108362,103.890391265295
470138,138 Eunos Spring,Level 1 Lift Lobby A,1.33430111079045,103.91316583986
410672,672 Eunos Damai Ville,Level 1 Lift Lobby A,1.33207912967501,103.908757101121
530370,,Level 1 Lift Lobby A,1.36382073428889,103.889572770625
533174,174C Paya Lebar Lodge,Level 1 Lift Lobby A,1.34912217494098,103.889093320959
530015,15 Hougang View,Level 1 Lift Lobby C,1.3626577042511,103.891921506467
410661,661 Eunos Damai Ville,Level 1 Lift Lobby B,1.33447671801249,103.907884878854
530126,,Level 1 Lift Lobby B,1.35223030818128,103.885711060613
530137,,Level 1 Lift Lobby D,1.34905321621757,103.88664017294
530158,,Level 1 Lift Lobby A,1.35164022372477,103.880486217946
530167,,Level 1 Lift Lobby C,1.35181593598792,103.888448131093
530154,,Level 1 Lift Lobby B,1.3522029527063,103.880173191904
530248,,Level 1 Lift Lobby C,1.35937034964577,103.892587549209
530245,245 Hougang Heights,Level 1 Lift Lobby A,1.35841118678486,103.891722006562
530121,,Level 1 Lift Lobby A,1.3538605933002,103.886936534381
530124,,Level 1 Lift Lobby C,1.35289261537459,103.886655349716
530128,,Level 1 Lift Lobby A,1.35172355247142,103.886487164914
470105,105 Eunos Vista,Level 1 Lift Lobby A,1.32914437941094,103.909112780576
530156,,Level 1 Lift Lobby C,1.35252680179377,103.879594937532
389706,Geylang Methodist School (Primary),Level 1 ISH (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.31814416827374,103.883628501601
529906,Changi General Hospital Medical Centre,Level B2 Carpark Near Lift Lobby E,1.33946174229267,103.949306367827
88762,Police Cantonment Complex,Level B1 Bail Centre,1.39200512922519,103.907127505181
88762,Police Cantonment Complex,Level 4 Service Counter,1.39200512922519,103.907127505181
485999,Singapore University of Technology & Design,"Level 1 Block 59, Outside Security Room",1.34197849472893,103.963884275177
529906,Changi General Hospital Medical Centre,Level 2 Opposite Lung Clinic & Intergrated Sleep Centre,1.33946174229267,103.949306367827
88762,Police Cantonment Complex,Level B4 CD Shelter,1.39200512922519,103.907127505181
119085,National University Centre For Oral Health,Level 1 NUCOHS. Main Entrance,1.29584340452944,103.783324816975
609606,Ng Teng Fong General Hospital,Level 4 Annexe Block Lift Lobby,1.33260943666141,103.746634963937
529906,Changi General Hospital Medical Centre,Level 3 Near Digestive Diseases Centre,1.33946174229267,103.949306367827
485997,Singapore University of Technology & Design,Level 1 Block 55,1.34234281209775,103.96440639388
486000,Singapore University of Technology & Design,"Level 1 Block 61, Near Sports Field Entrance",1.34162302788781,103.964862096085
88762,Police Cantonment Complex,Level 2 First Aid Room,1.39200512922519,103.907127505181
119084,National University Hospital,"Level 5 Utility Block, Outside Security Office",1.2927759305381,103.782455474414
179682,Singapore Recreation Club,Level 2 Lift Lobby,1.29206895742681,103.853743295001
529906,Changi General Hospital Medical Centre,Level 4 Opposite Vascular Clinic,1.33946174229267,103.949306367827
485996,Singapore University of Technology & Design,"Level 1 Block 53, Outside Childcare Centre",1.34282849435956,103.964089958959
529906,Changi General Hospital Medical Centre,Level B3 Carpark Near Lift Lobby E,1.33946174229267,103.949306367827
487372,Singapore University of Technology & Design,"Level 1 Building 2, Lobby E",1.3401716369901,103.962860116421
119228,National University Hospital (National University Health System Building),"Level 14 Tower Block, Sports Hall (Staff Access Card Required)",1.29234898139799,103.783470532707
769098,Northpoint City,"Level 1 South Wing, Outside Fire Command Centre",1.42969848626288,103.835776491468
529906,Changi General Hospital Medical Centre,Level B1 Carpark Near Lift Lobby E,1.33946174229267,103.949306367827
119082,NUH Medical Centre,"Level 5 Medical Centre, Dining Avenue",1.29277432702258,103.784084020155
529906,Changi General Hospital Medical Centre,Level 1 Beside Registration Counter,1.33946174229267,103.949306367827
768019,Northpoint City,"Level B2 South Wing, Beside Pezzo (#B2-152)",1.42875460572994,103.836324536111
179682,Singapore Recreation Club,Level 3 Lift Lobby,1.29206895742681,103.853743295001
768019,Northpoint City,Level 1 Outside South Wing FCC,1.42875460572994,103.836324536111
529906,Changi General Hospital Medical Centre,Level 5 Lift Lobby E,1.33946174229267,103.949306367827
609606,Ng Teng Fong General Hospital (Tower B),Level 1 Annexe Building Lift Lobby,1.33260943666141,103.746634963937
119085,National University Centre For Oral Health,"Level B1 NUCOHS, Security Office",1.29584340452944,103.783324816975
757527,Sembawang Bus Interchange,Level 1 Outside Passenger Service Office,1.44734468479483,103.81984552682
757527,Sembawang Bus Interchange,Level 1 Next To Add Value Machine,1.44734468479483,103.81984552682
85401,1D The Pinnacle@Duxton,Level 1 Lift Lobby B,1.3091316668874,103.891799999957
85201,1B The Pinnacle@Duxton,Level 1 Lift Lobby C,1.3091316668874,103.891799999957
85601,1F The Pinnacle@Duxton,Level 1 Lift Lobby B,1.3091316668874,103.891799999957
530508,508 Bedok Reservoir - Punggol Vale,Level 1 Lift Lobby A,1.37169361562659,103.887728564668
530422,,Level 1 Lift Lobby E,1.37477276740887,103.894050584351
531475,475A Parkland Residences,Level 1 Lift Lobby A,1.37629840280721,103.900220786851
530407,,Level 1 Lift Lobby B,1.3729650974742,103.895673302556
530426,,Level 1 Lift Lobby C,1.3735640903293,103.89307111249
470714,714 Bedok Reservoir Garden,Level 1 Lift Lobby C,1.33703060322387,103.923284613437
533475,475C Parkland Residences,Level 1 Lift Lobby A,1.3752181944865,103.899995251993
530429,,Level 1 Lift Lobby A,1.37543488475803,103.893743438459
530467,,Level 1 Lift Lobby A,1.37307287188357,103.89685749928
471747,747A Belvia,Level 1 Lift Lobby B,1.3366395590937,103.921284387946
530507,,Level 1 Lift Lobby B,1.37240648339621,103.887612440713
470705,705 Reservoir Rise,Level 1 Lift Lobby C,1.33663681806047,103.918995255673
533477,477C Hougang Capeview,Level 1 Lift Lobby A,1.37932250991171,103.904191032446
530533,,Level 1 Lift Lobby A,1.37583341032049,103.891885076183
470713,713 Bedok Reservoir Garden,Level 1 Lift Lobby A,1.33631180600308,103.922392167199
470702,702 Reservoir Rise,Level 1 Lift Lobby A,1.33723650407652,103.918924437798
532471,471B Hougang Parkview,Level 1 Lift Lobby B,1.37801001262766,103.901070789874
530433,,Level 1 Lift Lobby C,1.37614023951393,103.893823744606
470703,703 Reservoir Rise,Level 1 Lift Lobby C,1.33716507441516,103.919893055357
530528,,Level 1 Lift Lobby A,1.37511919152466,103.890726071611
530430,,Level 1 Lift Lobby A,1.37532106170398,103.893261128732
470744,744 Reservoir Village,Level 1 Lift Lobby E,1.33786042639305,103.921663304068
470704,704 Reservoir Rise,Level 1 Lift Lobby C,1.33635490577951,103.920203566512
530526,,Level 1 Lift Lobby B,1.37440740122225,103.89056383733
533473,473C Hougang Parkedge,Level 1 Lift Lobby A,1.37628006481899,103.901387559
470725,725 Reservoir View,Level 1 Lift Lobby A,1.33764586553964,103.928990816937
530409,,Level 1 Lift Lobby A,1.37369229134185,103.895116210204
530809,,Level 1 Lift Lobby A,1.37119603301108,103.8936681638
531477,477A Hougang Capeview,Level 1 Lift Lobby A,1.37830875820742,103.903841957906
530401,401 Harmony View,Level 1 Lift Lobby A,1.37484339485806,103.896994161364
470742,742 Reservoir Village,Level 1 Lift Lobby C,1.33808524960901,103.922090734567
531476,476A Hougang Capeview,Level 1 Lift Lobby B,1.37676038157719,103.904050364711
670438,,Level 1 Lift Lobby A,1.38277661697844,103.770296650614
470718,718 Bedok Reservoir Garden,Level 1 Lift Lobby M,1.3366305993765,103.92574851611
470711,711 Bedok Reservoir Garden,Level 1 Lift Lobby C,1.3359734160825,103.923690295889
473747,747C Belvia,Level 1 Lift Lobby A,1.33679206446803,103.921982613627
400305,,Level 1 Lift Lobby B,1.32942111201491,103.902317496614
472748,748B Belvia,Level 1 Lift Lobby B,1.33629391354583,103.921242294579
530405,,Level 1 Lift Lobby A,1.37404969557747,103.896459281626
470740,740 Reservoir Village,Level 1 Lift Lobby A,1.3380258563727,103.922835001967
530806,,Level 1 Lift Lobby A,1.37107840264494,103.894100080287
530521,,Level 1 Lift Lobby C,1.37339975662977,103.890974482659
530403,403 Harmony View,Level 1 Lift Lobby B,1.37464202327741,103.896353833316
470706,706 Reservoir Rise,Level 1 Lift Lobby C,1.33620691149152,103.919016802147
530418,,Level 1 Lift Lobby B,1.37598297260748,103.895426311766
530804,,Level 1 Lift Lobby A,1.37115128124187,103.89447367673
530415,415 Harmony View,Level 1 Lift Lobby A,1.37517507468581,103.896537715818
531473,473A Hougang Parkedge,Level 1 Lift Lobby A,1.37682525094625,103.900641038235
470719,719 Bedok Reservoir Garden,Level 1 Lift Lobby A,1.33641984694912,103.92483267275
670454,,Level 1 Lift Lobby B,1.38450243119902,103.771537431563
470708,708 Reservoir Rise,Level 1 Lift Lobby D,1.33503645745879,103.919311961318
530532,,Level 1 Lift Lobby B,1.37606836468819,103.891125310985
530461,,Level 1 Lift Lobby A,1.37273622417586,103.894629349778
533470,470C Hougang Parkview,Level 1 Lift Lobby A,1.37846690134357,103.900804189301
470717,717 Bedok Reservoir Garden,Level 1 Lift Lobby D,1.33755208890136,103.925449316134
400301,,Level 1 Lift Lobby C,1.33068802490987,103.901953040703
530465,,Level 1 Lift Lobby B,1.37190788342411,103.897012927498
531470,470A Hougang Parkview,Level 1 Lift Lobby B,1.37905480016802,103.901927831856
473748,748C Belvia,Level 1 Lift Lobby A,1.33616175628116,103.921492598319
530513,513 Bedok Reservoir - Punggol Vale,Level 1 Lift Lobby B,1.37206841466002,103.889663625576
472747,747B Belvia,Level 1 Lift Lobby A,1.33666009454076,103.921624733709
530520,,Level 1 Lift Lobby B,1.37310428005073,103.890062017994
530525,,Level 1 Lift Lobby B,1.37482327911595,103.8913669297
471748,748A Belvia,Level 1 Lift Lobby A,1.33641902814806,103.920993282716
530411,,Level 1 Lift Lobby A,1.37409413946214,103.895312625321
530501,,Level 1 Lift Lobby B,1.37205269626364,103.886531403839
530512,512 Bedok Reservoir - Punggol Vale,Level 1 Lift Lobby C,1.37127315314256,103.88861964542
530531,,Level 1 Lift Lobby B,1.37575573049314,103.890287905548
289899,The Japanese Association Singapore,Level 1 Information Counter,1.33022867695372,103.815584343869
530413,413 Harmony View,Level 1 Lift Lobby A,1.37450179829607,103.895709633695
530504,,Level 1 Lift Lobby B,1.37311695668565,103.888015932974
470707,707 Reservoir Rise,Level 1 Lift Lobby A,1.33546649823112,103.919288377804
470709,709 Bedok Reservoir Garden,Level 1 Lift Lobby B,1.33541606639526,103.922350069667
530424,,Level 1 Lift Lobby D,1.37376370041835,103.893618945204
470723,723 Reservoir View,Level 1 Lift Lobby B,1.33695439373089,103.928960561768
530811,,Level 1 Lift Lobby B,1.37187111601411,103.893790162294
530502,,Level 1 Lift Lobby A,1.37280668545918,103.886904274267
470701,701 Reservoir Rise,Level 1 Lift Lobby A,1.33764156135414,103.918906218067
530420,,Level 1 Lift Lobby B,1.37580558530644,103.894819073452
530515,515 Bedok Reservoir - Punggol Vale,Level 1 Lift Lobby C,1.37239536533304,103.889038095817
530463,,Level 1 Lift Lobby B,1.37235645075277,103.894968078036
486036,Changi City,Level 1 Main Lobby (South Tower),1.33352582052952,103.962576462766
486073,Honeywell Building,Level 1 Main Lobby,1.33726475253379,103.965641936334
609921,,Level 1 Lobby B,1.32910540395565,103.746173268778
609923,Acer Building,Level 1 Main Lobby,1.3269753754609,103.746325536541
609921,,Level 1 Lobby C,1.32910540395565,103.746173268778
609927,Nordic European Centre,Level 1 North Lobby,1.32702482428064,103.748355514202
609919,Techquest,Level 1 Main Lobby,1.325567780105,103.74984668216
569059,Techpoint,Level 1 Lobby,1.38935499010626,103.849277160011
410668,668 Eunos Damai Ville,Level 1 Lift Lobby A,1.33333628302007,103.908903033464
410670,670 Eunos Damai Ville,Level 1 Lift Lobby A,1.33251871785385,103.908283298037
470114,114 Eunos Vista,Level 1 Lift Lobby A,1.33056065989658,103.909838947885
410651,651 Eunos Damai Ville,Level 1 Lift Lobby A,1.3321924321125,103.907363528438
470128,128 Eunos Spring,Level 1 Lift Lobby B,1.33334609718403,103.911344064946
470108,108 Eunos Vista,Level 1 Lift Lobby C,1.33023193004172,103.909386972458
470107,107 Eunos Vista,Level 1 Lift Lobby B,1.32987028916159,103.909220387915
470103,103 Eunos Vista,Level 1 Lift Lobby C,1.32877022232019,103.909381354431
410655,655 Eunos Damai Ville,Level 1 Lift Lobby A,1.33335936154715,103.906850645103
159963,AIA Alexandra,Level B1 Near Security Counter,1.28473749728194,103.802575200723
59608,The Riverside Piazza,Level 1 Lift Lobby (Beside Security Counter),1.3091316668874,103.891799999957
200031,Dept of STI Control (DSC),Level 2 Beside Meeting Room 26,1.30630368530972,103.856826784017
509087,CSC @ Changi ll (Fairy Point Chalet 5),Level 1 Chalet 5,1.39051317894459,103.977238381207
499739,National Service Resort And Country Club,Level 1 Outside Lifeguard Room,1.32019924927331,103.969615863691
508522,CSC @ Changi ll,Level 1 Outside Reception Area,1.39160819478911,103.98223004158
508506,CSC @ Changi ll (Netheravon Terraces A - F),Level 1 Inside Netheravon Terrace D (Near Staircase),1.39096164925411,103.981805714556
508531,CSC @ Changi ll (Changi Garden Chalet G),Level 1 Chalet G,1.39199265112466,103.981050069663
738963,Republic Polytechnic,"Level 1 On Pillar, Near Block W1 Foyer",1.44417010383454,103.785839746173
737904,Republic Polytechnic (E5),"Level 1 On Pillar, Near Block E5 Foyer",1.44526289027265,103.78577733438
507020,CSC @ Loyang (Reception),Level 1 Outside Management Office,1.38092188558344,103.963794842279
507020,CSC @ Loyang (Seminal Centre),Level 1 Seminal Centre,1.38092188558344,103.963794842279
467352,Bedok Community Centre,Level 1 Outside Constituency Office,1.32422448116268,103.936063648371
69547,Frasers Tower,Level 5 Arup Singapore Pte Ltd (Near Staircase),1.39200512922519,103.907127505181
238251,Riverside View,Level 2 Lift Lobby 2 (Approach Receptionist),1.29123960983988,103.841280608041
339510,Aperia,Level 15 Office Tower 2 (Swimming Pool Area),1.3104736675734,103.86431321816
339510,Aperia,Level 3 Office Tower 1 (Lobby A),1.3104736675734,103.86431321816
689688,Choa Chu Kang Bus Interchange,Level 1 Outside Ticketing Service Centre,1.38555516336432,103.745261508747
689688,Choa Chu Kang Bus Interchange,Level 1 Alighting Booth,1.38555516336432,103.745261508747
689688,Choa Chu Kang Bus Interchange,Level 2 Near Male Toilet,1.38555516336432,103.745261508747
689688,Choa Chu Kang Bus Interchange,Level 1 Near Canteen,1.38555516336432,103.745261508747
737901,La Casa,Level 1 Outside Guardhouse (Approach Security Officer),1.43198744501131,103.797684971483
408528,Wisma Geylang Serai,Level 1 Beside Information Counter,1.31649443408571,103.896941669743
319579,Jackson Square,"Level 1, Block B",1.33735130750324,103.848494462701
308441,,Level 5 Annex 1,1.32238992940015,103.846543387821
678270,Hillion Mall,"Level B2 Along Walkway, Near NTUC FairPrice (#B2-67)",1.37843100827586,103.762842789877
486017,ESR Bizpark @ Changi,Level 1 Beside OCBC ATM (South Tower),1.33535677709911,103.963892243026
678270,Hillion Mall,Level 2 Outside I Can Read (#02-25/26/27),1.37843100827586,103.762842789877
308443,Ng Teng Fong Centre For Healthcare Innovation,Level 2 Lift Lobby A,1.32200997038003,103.847703389263
276307,The Tessarina,Level 1 Swimming Pool Area,1.33244900394961,103.789798708847
308443,Ng Teng Fong Centre For Healthcare Innovation,Level 8 Lift Lobby A,1.32200997038003,103.847703389263
486017,ESR Bizpark @ Changi,Level 1 Beside FCC (North Tower),1.33535677709911,103.963892243026
678270,Hillion Mall,"Level B1 On Pillar, Beside Miniso (#B1-46/47)",1.37843100827586,103.762842789877
688209,Sol Acres,Level 1 Inside Security Guardhouse 1 (Approach Security Officer),1.37588208700765,103.750802449388
308443,Ng Teng Fong Centre For Healthcare Innovation,Level 6 Lift Lobby A,1.32200997038003,103.847703389263
308443,Ng Teng Fong Centre For Healthcare Innovation,Level 1 Outside Lift Lobby A,1.32200997038003,103.847703389263
308443,Ng Teng Fong Centre For Healthcare Innovation,Level 4 Lift Lobby A,1.32200997038003,103.847703389263
99200,Mount Faber Lodge,Level B1 Beside Clubhouse,1.39200512922519,103.907127505181
98679,Oasia Resort Sentosa,Level 2 Hotel Frontdesk,1.39200512922519,103.907127505181
758459,Sembawang Shopping Centre,Level 2 Fire Command Centre,1.44175296834191,103.82479165671
209756,The Unfailing Light,"Level 1 Main Entrance, Inside Hall",1.30711569387487,103.853677338505
208673,Kampong Kapor Methodist Church,"Level 3 Lift Lobby, Near Staircase 1",1.30732815982598,103.854054948903
98679,Oasia Resort Sentosa,Level 3 Wellness Center,1.39200512922519,103.907127505181
629914,Pioneer Lot,Level 1 Outside Guardhouse (Approach Security For Assistance),1.30837368302068,103.675462345261
809695,Grande Vista Condominium,"Level 1 Clubhouse, Outside Management Office (Approach Security Officer)",1.38841185072819,103.851773484707
529509,Century Square,Level 3 Information Counter,1.35236829566862,103.943812302253
637788,Tuas View Industrial Park,"Level 1 Agnos Chemicals, Reception Lobby",1.29795965668512,103.626272008255
178879,Supreme Court Building,Level 8 Viewing Gallery,1.29043124508643,103.85072409285
178879,Supreme Court Building,Level 9 Outside Court Chamber (9B),1.29043124508643,103.85072409285
528829,Pinevale,Level 1 Outside Clubhouse,1.35821734471436,103.933307493228
98585,VivoCity,"Level 1 Lobby H, Fire Command Centre",1.3091316668874,103.891799999957
619491,CWT Distripark,Level 1 Lift Lobby (South Lobby),1.31578893853133,103.716735052227
654293,293D Skypeak @ Bukit Batok,Level 1 Lift Lobby D,1.34502077023724,103.755285866092
653292,292C Skypeak @ Bukit Batok,Level 1 Lift Lobby A,1.34497578759799,103.753614683753
651293,293A Skypeak @ Bukit Batok,Level 1 Lift Lobby C,1.34593565587377,103.754650908839
651292,292A Skypeak @ Bukit Batok,Level 1 Lift Lobby A,1.34472844593551,103.754607613565
609201,Penjuru Logistics Hub,Level 1 Lift Lobby,1.31051825624545,103.732372548249
737856,MEGA@Woodlands,Level 1 Lift Lobby G,1.43809143188118,103.807119160141
737856,MEGA@Woodlands,Level 1 Lift Lobby D,1.43809143188118,103.807119160141
596225,Toh Tuck Logispark,Level 1 Loading and Unloading Bay,1.33143114083125,103.758675621589
900061,,Level 1 Area F1 toilet,,
737856,MEGA@Woodlands,Level 1 Lift Lobby C,1.43809143188118,103.807119160141
900026,,Level 1 Beside Entrance Of Female Toilet,,
519768,Elias Terrace Playground,Level 1 Shelter Near Playground,1.37248163063022,103.940737933063
449876,,Level 1 Area C3 toilet,1.30200053040251,103.914145450611
439948,The Sea View,Level B1 Blk 41 Lift Lobby (Approach Security Officer),1.30155108586285,103.901723686096
900060,,Level 1 Area B1 toilet,,
349574,Yenom Industrial Building,Level 1 Lift Lobby,1.32400766247959,103.878607793708
659088,Bukit Gombak Stadium,"Level 2 Singapore Heart Foundation (Heart Wellness Centre @ Gombak), Reception Area",1.35975603325519,103.752285494299
238823,Istana,Level 1 Curator's Office,1.30706679716097,103.843263772261
596727,Highgate,Level 1 Inside Security Guardhouse (Approach Security Officer),1.34157892837376,103.765804415239
900123,,"Level 1 Forest Ramble, Beside Water Dispenser",,
618661,,Level 1 Outside Garden House Office,1.33389572367011,103.72756144563
618665,,"Level 1 Arrival Pavilion, Beside Water Dispenser",1.33897025128908,103.724707490284
900123,,"Level 1 Clusia Cove, Between Male And Female Toilet",,
900123,,"Level 1 Shelter, Southern Nature Area",,
259597,Raffles Building,Level 1 Outside Raffles Building,1.31667892823151,103.817993039312
900123,,"Level 1 Shelter, Near South Carpark",,
900059,Upper Seletar Reservoir Park,Level 1 Next To Pavillion,,
573895,Thomson Three,Level 1 Outside Security Office,1.35741404537911,103.831363425076
18953,Gardens by the Bay,Level 1 Children’s Garden (Approach Staff),1.39200512922519,103.907127505181
518209,Livia,Level 1 Guardhouse,1.37275956404085,103.944122454706
153095,95C City Vue @ Henderson,Level 1 Lift Lobby C,1.28740640570626,103.822053233106
688258,Jurong Pioneer Junior College,"Level 4 Block F, Beside Classroom F4-11 (Available During School Operating Hours. Approach Security Officer At Main Gate)",1.38437406410733,103.75437461519
151095,95A City Vue @ Henderson,Level 1 Lift Lobby C,1.28649254110004,103.82143358771
688258,Jurong Pioneer Junior College,"Level 1 Block F, Beside Classroom F1-45 (Available During School Operating Hours. Approach Security Officer At Main Gate)",1.38437406410733,103.75437461519
18953,Exhibition Centre,Level 1 Floral Fantasy (Beside Ticketing Counter),1.39200512922519,103.907127505181
649406,Yuhua Secondary School,Level 3 Outside Staff Room (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.34718626876968,103.722687235839
308232,Lee Kong Chian School Of Medicine (Novena Campus),Level 14 Lift Lobby,1.32161991390197,103.848863762617
731183,183A Marsiling Greenview,Level 1 Lift Lobby A,1.43541550566116,103.777407059508
469662,Heartbeat @ Bedok,Level 6 Gym,1.32662388643563,103.931806159881
732182,182B Marsiling Greenview,Level 1 Lift Lobby A,1.43540518046772,103.776360045557
731185,185A Marsiling Greenview,Level 1 Lift Lobby A,1.43623567061738,103.77546601082
151123,,Level 1 Lift Lobby C,1.28413291405012,103.82320299259
150130,130 Bukit Merah View,Level 1 Lift Lobby D,1.28458712798457,103.824360319186
609339,,"Level 1 Cycle & Carriage, PDI Workshop (Block A)",1.32226693872539,103.747513586044
596743,Signature Park,Level 1 Inside Security Guardhouse (Approach Security Officer),1.34292672376133,103.769494360262
18953,Gardens by the Bay,Level 2 Supertree LG1 beside Lift (Approach Staff),1.39200512922519,103.907127505181
731184,184A Marsiling Greenview,Level 1 Lift Lobby A,1.43611569878667,103.777087417647
151126,,Level 1 Lift Lobby B,1.28442540460774,103.823909174073
649406,Yuhua Secondary School,Level 1 Outside Room D1-01 (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.34718626876968,103.722687235839
688258,Jurong Pioneer Junior College,"Level 3 Block G, Beside Classroom G3-64 (Available During School Operating Hours. Approach Security Officer At Main Gate)",1.38437406410733,103.75437461519
469662,Heartbeat @ Bedok,Level 5 ActiveSG Office,1.32662388643563,103.931806159881
151117,,Level 1 Lift Lobby C,1.28430105508162,103.821907213378
151124,,Level 1 Lift Lobby A,1.28488704625843,103.82278181902
649406,Yuhua Secondary School,Level 2 Outside Multi-Purpose Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.34718626876968,103.722687235839
151096,96A City Vue @ Henderson,Level 1 Lift Lobby C,1.28798878836651,103.821947260359
150128,128 Bukit Merah View,Level 1 Lift Lobby D,1.28264675199072,103.823327111496
649406,Yuhua Secondary School,Level 4 Inside Indoor Sports Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.34718626876968,103.722687235839
519956,Stratum,Level 1 Security Guardhouse,1.38001140897803,103.943764660548
152120,120 Bukit Merah View,Level 1 Lift Lobby B,1.28277443239482,103.822612454246
518178,D'Nest,Level 1 Guardhouse,1.37033365760834,103.946520522372
688258,Jurong Pioneer Junior College,"Level 1 Block H Canteen, Beside Bookshop (Available During School Operating Hours. Approach Security Officer At Main Gate)",1.38437406410733,103.75437461519
18953,Gardens by the Bay,Level 1 Beside Conservatory Gift Shop,1.39200512922519,103.907127505181
151116,,Level 1 Lift Lobby B,1.28513427067055,103.821532226321
732185,185B Marsiling Greenview,Level 1 Lift Lobby A,1.43585650383199,103.776294109996
458968,Ocean Park,Level 1 Security Guardhouse (Approach Security Officer),1.30909125282934,103.918606259016
18953,Gardens by the Bay,Level 1 South Colonnade (Opposite Koi Pond),1.39200512922519,103.907127505181
649406,Yuhua Secondary School,Level 4 Pathway Between Block C & D (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.34718626876968,103.722687235839
179868,National Archives of Singapore,Level 1 Outside Archives Reading Room,1.29296733005703,103.848299538922
449025,Neptune Court,Level 1 Guard House,1.30583366077819,103.92143810385
821224,224A Matilda Edge,Level 1 Lift Lobby A,1.40195144648238,103.892808462281
821231,231A Matilda Court,Level 1 Lift Lobby A,1.40205646680752,103.891877462839
823220,220C Matilda Edge,Level 1 Lift Lobby A,1.40161130737572,103.89600275308
821221,221A Matilda Edge,Level 1 Lift Lobby A,1.40098554950776,103.89567454466
821220,220A Matilda Edge,Level 1 Lift Lobby A,1.40152166566132,103.894626712465
449289,Laguna Park,Level 1 Guard House,1.30958127085337,103.930753958495
821233,233A Matilda Court,Level 1 Lift Lobby A,1.40158066096097,103.890310335343
486060,Tanamera Crest,Level 1 Near Guard House,1.33210494519976,103.942079542636
821223,223A Matilda Edge,Level 1 Lift Lobby C,1.40126215500963,103.892836872782
823233,233C Matilda Court,Level 1 Lift Lobby A,1.40173289385942,103.891041221089
821232,232A Matilda Court,Level 1 Lift Lobby A,1.40218146470722,103.891041190731
821234,234A Matilda Court,Level 1 Lift Lobby A,1.40166421869052,103.891897318435
900062,Mayfair Park,Level 1 Pavillion,,
297765,University Park,Level 1 Pavillion,1.32522789255016,103.817399786462
287443,Watten Estate,Level 1 Pavillion,1.33150495935297,103.808711699962
188066,National Library Building,Level 7 Next To Staircase 3,1.29762767084737,103.854548604259
259328,Palm Spring,Level 1 Guardhouse,1.31671170729747,103.831260884709
449304,Lagoon View,Level 1 Guardhouse,1.30937962476158,103.933150803491
730676,Kampung Admiralty,Level 1 Beside Customer Service Counter,1.43974951798078,103.800720711621
730676,Kampung Admiralty,"Level 6 Lift Lobby, Beside Lift PL5",1.43974951798078,103.800720711621
579599,Thomson View Condominium,Level 1 Block 7 Opposite Security Counter,1.35645196343643,103.83063372592
479243,Baywater,Level 1 Pick-Up/Drop-Off Point,1.33742586449106,103.932527588992
455939,Flamingo Valley,Level 1 Pick-Up/Drop-Off Point,1.3178010568048,103.922107276429
518211,NV Residences,Level 1 Guardhouse,1.3714701111373,103.944466035434
199596,Kampong Glam Neighbourhood Police Post,Level 1 Inside Kampong Glam Neighbourhood Police Post,1.30396906207719,103.863444687193
737879,Forestville,Level 1 Inside Guardhouse (Approach Security Officer),1.43158076289978,103.798895575284
